match_id,date,home_team,visitor_team,home_team_score,visitor_team_score,ast,blocks,defensive_rebounds,three_point_pct,field_goal_pct,free_throw_pct,min,oreb,pf,player,player_id,team_id,reb,stl,turnover
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,0.0,0.0,4:21,0,0,Alex Antetokounmpo,17553943,26,1,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,4:21,0,0,Damien Jefferson,17553945,26,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,4:21,0,2,Marcus Graves,17553971,26,0,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,2,0.0,42.9,0.0,15:30,0,4,Marcus Foster,17895747,11,2,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,0,5,60.0,60.0,0.0,23:38,3,3,Anthony Lamb,7155648,10,8,2,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,0,2,60.0,37.5,50.0,24:56,1,2,Khyri Thomas,441,11,3,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,6:32,0,0,Spencer Littleson,17895734,9,0,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,33.3,0.0,7:05,1,0,Jamorko Pickett,17895735,9,2,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,2,0.0,16.7,100.0,13:15,0,1,Deividas Sirvydis,666899,9,2,1,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,1,50.0,83.3,100.0,16:10,2,3,Luka Garza,17896056,18,3,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Usman Garuba,17896070,11,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Armoni Brooks,9051997,28,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,1,0.0,0.0,0.0,1:49,0,0,Jalen Tate,17895748,11,1,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,100.0,0.0,1:49,0,1,Trey Phills,17895906,11,0,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,50.0,66.7,0.0,6:32,1,0,Matt Hurt,17896050,11,2,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,2,0.0,33.3,0.0,14:59,0,0,Justin Anderson,11,12,2,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,4,60.0,54.5,90.9,29:54,1,4,Jalen Green,17895966,11,5,1,4
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,4,8,50.0,57.1,66.7,24:49,0,2,Alperen Sengun,17896062,11,8,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,2,4,50.0,50.0,100.0,29:27,2,2,Kenyon Martin Jr.,3547294,11,6,3,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,7,0,2,25.0,50.0,50.0,26:37,1,2,Josh Christopher,17896023,11,3,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Isaiah Stewart,3547267,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Chris Smith,17896085,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,50.0,1:20,0,0,Anthony Tarke,17895736,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,100.0,0.0,4:17,1,2,Balsa Koprivica,18036823,9,1,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,John Petty Jr.,17896054,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Isaiah Livers,17896071,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Grant Jerrett,2107,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,1:20,0,0,Blake Francis,17895733,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,50.0,57.1,50.0,23:58,0,5,Saben Lee,3547298,24,3,2,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,2,1,0.0,37.5,0.0,28:21,1,5,Killian Hayes,3547241,9,2,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,4,44.4,44.4,0.0,29:07,0,7,Cade Cunningham,17896075,9,4,3,4
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,3,0.0,37.5,50.0,24:28,2,4,Sekou Doumbouya,666543,14,5,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,0.0,75.0,100.0,13:48,3,1,Tyler Cook,666517,5,6,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,0,7,16.7,36.4,60.0,30:19,0,3,Saddiq Bey,3547256,1,7,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,1,0.0,33.3,0.0,12:29,5,3,Isaiah Hicks,209,13,6,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,1,3,28.6,23.1,0.0,26:30,2,3,Brandon Boston Jr.,17896022,13,5,2,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,0,1,0.0,0.0,0.0,13:33,1,2,Jason Preston,17896042,13,2,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,6,0,2,12.5,21.4,100.0,32:01,5,5,Keon Johnson,17896041,25,7,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,5,10,0.0,55.6,50.0,24:34,3,1,Daniel Oturu,3547263,28,13,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,2,7,0.0,12.5,50.0,23:32,0,2,Amir Coffey,666511,13,7,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,8,22.2,20.0,83.3,31:27,2,0,Jay Scrubb,3547280,22,10,1,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,5:28,0,0,Asante Gist,18042321,30,0,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,5:28,0,0,Asante Gist,18041884,30,0,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Isaiah Todd,17895967,30,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,1,0.0,0.0,0.0,4:21,0,0,Jaime Echenique,17895725,30,1,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,50.0,0.0,5:28,2,0,Austin Hollins,17895727,30,3,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,6,0.0,50.0,0.0,11:23,1,2,Marques Bolden,666453,29,7,1,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,1,5,0.0,0.0,0.0,11:01,0,0,Xavier Rathan-Mayes,18039569,30,5,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,3,0.0,33.3,100.0,23:35,1,0,Aubrey Dawkins,17895838,30,4,2,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,1,2,50.0,55.6,100.0,23:21,0,6,Mason Jones,3547291,14,2,1,5
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,0,5,0.0,23.1,100.0,21:38,3,2,Jordan Goodwin,17895726,30,8,2,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,0,1,75.0,75.0,100.0,25:00,0,3,Caleb Homesley,12044014,30,1,0,4
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,4,0.0,33.3,66.7,22:07,3,1,Jay Huff,17896103,30,7,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,0.0,33.3,50.0,20:31,1,1,Dewan Hernandez,666630,30,4,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,2,40.0,33.3,0.0,26:07,0,1,Corey Kispert,17896045,30,2,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,DJ Steward,17553996,26,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,1:22,0,0,Princepal Singh,17553980,26,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,2,0.0,0.0,0.0,4:21,1,1,Johnathan Williams,479,26,3,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,50.0,50.0,0.0,17:38,0,1,Robert Woodard II,3547288,27,3,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,28.6,0.0,13:13,0,1,Jordan Schakel,17554006,30,1,2,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,0,50.0,66.7,100.0,13:49,0,1,Matt Coleman,17553944,26,0,3,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,60.0,71.4,0.0,13:49,0,2,Ade Murkey,17553986,26,1,2,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,7,0.0,0.0,0.0,14:12,3,2,Emanuel Terry,5279,24,10,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,0,2,66.7,62.5,0.0,21:50,0,2,Davion Mitchell,17553994,26,2,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,2,33.3,62.5,66.7,22:26,0,0,Jahmi'us Ramsey,3547262,26,2,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,1,5,0.0,50.0,66.7,21:27,1,3,Neemias Queta,17553967,26,6,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,1,7,40.0,33.3,100.0,21:00,0,1,Chimezie Metu,314,26,7,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,2,66.7,46.2,0.0,21:50,2,3,Louis King,666698,23,4,2,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Matt Coleman III,17896105,26,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,0.0,0.0,4:21,0,0,Alex Antetokounmpo,17553943,26,1,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,4:21,0,0,Damien Jefferson,17553945,26,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,4:21,0,2,Marcus Graves,17553971,26,0,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,2,0.0,42.9,0.0,15:30,0,4,Marcus Foster,17895747,11,2,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,0,5,60.0,60.0,0.0,23:38,3,3,Anthony Lamb,7155648,10,8,2,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,0,2,60.0,37.5,50.0,24:56,1,2,Khyri Thomas,441,11,3,0,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,6:32,0,0,Spencer Littleson,17895734,9,0,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,0.0,33.3,0.0,7:05,1,0,Jamorko Pickett,17895735,9,2,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,2,0.0,16.7,100.0,13:15,0,1,Deividas Sirvydis,666899,9,2,1,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,1,50.0,83.3,100.0,16:10,2,3,Luka Garza,17896056,18,3,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Usman Garuba,17896070,11,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Armoni Brooks,9051997,28,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,1,0.0,0.0,0.0,1:49,0,0,Jalen Tate,17895748,11,1,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,100.0,0.0,1:49,0,1,Trey Phills,17895906,11,0,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,1,50.0,66.7,0.0,6:32,1,0,Matt Hurt,17896050,11,2,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,1,2,0.0,33.3,0.0,14:59,0,0,Justin Anderson,11,12,2,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,0,4,60.0,54.5,90.9,29:54,1,4,Jalen Green,17895966,11,5,1,4
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,4,8,50.0,57.1,66.7,24:49,0,2,Alperen Sengun,17896062,11,8,1,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,2,4,50.0,50.0,100.0,29:27,2,2,Kenyon Martin Jr.,3547294,11,6,3,3
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,7,0,2,25.0,50.0,50.0,26:37,1,2,Josh Christopher,17896023,11,3,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Isaiah Stewart,3547267,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Chris Smith,17896085,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,50.0,1:20,0,0,Anthony Tarke,17895736,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,100.0,0.0,4:17,1,2,Balsa Koprivica,18036823,9,1,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,John Petty Jr.,17896054,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Isaiah Livers,17896071,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,0:00,0,0,Grant Jerrett,2107,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,0,0,0,0.0,0.0,0.0,1:20,0,0,Blake Francis,17895733,9,0,0,0
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,50.0,57.1,50.0,23:58,0,5,Saben Lee,3547298,24,3,2,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,3,2,1,0.0,37.5,0.0,28:21,1,5,Killian Hayes,3547241,9,2,0,2
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,4,44.4,44.4,0.0,29:07,0,7,Cade Cunningham,17896075,9,4,3,4
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,2,1,3,0.0,37.5,50.0,24:28,2,4,Sekou Doumbouya,666543,14,5,1,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,1,0,3,0.0,75.0,100.0,13:48,3,1,Tyler Cook,666517,5,6,0,1
455107,2021-08-10,Indiana Pacers,Atlanta Hawks,83,84,4,0,7,16.7,36.4,60.0,30:19,0,3,Saddiq Bey,3547256,1,7,0,3
473359,2021-10-04,Miami Heat,Atlanta Hawks,125,99,,,,,,,,,,,,,,,
459132,2021-08-12,Atlanta Hawks,Philadelphia 76ers,88,96,,,,,,,,,,,,,,,
473424,2021-10-21,Atlanta Hawks,Dallas Mavericks,113,87,,,,,,,,,,,,,,,
473652,2021-11-20,Atlanta Hawks,Charlotte Hornets,115,105,,,,,,,,,,,,,,,
473690,2021-11-26,Memphis Grizzlies,Atlanta Hawks,100,132,,,,,,,,,,,,,,,
473685,2021-11-24,San Antonio Spurs,Atlanta Hawks,106,124,,,,,,,,,,,,,,,
473700,2021-11-27,Atlanta Hawks,New York Knicks,90,99,,,,,,,,,,,,,,,
473831,2021-12-15,Orlando Magic,Atlanta Hawks,99,111,,,,,,,,,,,,,,,
473555,2021-11-08,Golden State Warriors,Atlanta Hawks,127,113,,,,,,,,,,,,,,,
473761,2021-12-06,Minnesota Timberwolves,Atlanta Hawks,110,121,,,,,,,,,,,,,,,
473516,2021-11-03,Brooklyn Nets,Atlanta Hawks,117,108,,,,,,,,,,,,,,,
473473,2021-10-28,Washington Wizards,Atlanta Hawks,122,111,,,,,,,,,,,,,,,
473797,2021-12-10,Atlanta Hawks,Brooklyn Nets,105,113,,,,,,,,,,,,,,,
473607,2021-11-15,Atlanta Hawks,Orlando Magic,129,111,,,,,,,,,,,,,,,
473985,2022-01-05,Sacramento Kings,Atlanta Hawks,102,108,,,,,,,,,,,,,,,
474025,2022-01-12,Atlanta Hawks,Miami Heat,91,115,,,,,,,,,,,,,,,
473857,2021-12-19,Atlanta Hawks,Cleveland Cavaliers,131,107,,,,,,,,,,,,,,,
473454,2021-10-25,Atlanta Hawks,Detroit Pistons,122,104,,,,,,,,,,,,,,,
473546,2021-11-06,Phoenix Suns,Atlanta Hawks,121,117,,,,,,,,,,,,,,,
473663,2021-11-22,Atlanta Hawks,Oklahoma City Thunder,113,101,,,,,,,,,,,,,,,
474145,2022-01-28,Atlanta Hawks,Boston Celtics,108,92,,,,,,,,,,,,,,,
474178,2022-02-01,Atlanta Hawks,Toronto Raptors,100,106,,,,,,,,,,,,,,,
473505,2021-11-01,Atlanta Hawks,Washington Wizards,118,111,,,,,,,,,,,,,,,
473744,2021-12-03,Atlanta Hawks,Philadelphia 76ers,96,98,,,,,,,,,,,,,,,
473928,2021-12-29,Chicago Bulls,Atlanta Hawks,131,117,,,,,,,,,,,,,,,
473439,2021-10-23,Cleveland Cavaliers,Atlanta Hawks,101,95,,,,,,,,,,,,,,,
474224,2022-02-08,Atlanta Hawks,Indiana Pacers,133,112,,,,,,,,,,,,,,,
474408,2022-03-11,Atlanta Hawks,LA Clippers,112,106,,,,,,,,,,,,,,,
474458,2022-03-18,Atlanta Hawks,Memphis Grizzlies,120,105,,,,,,,,,,,,,,,
473495,2021-10-30,Philadelphia 76ers,Atlanta Hawks,122,94,,,,,,,,,,,,,,,
473968,2022-01-03,Portland Trail Blazers,Atlanta Hawks,136,131,,,,,,,,,,,,,,,
473463,2021-10-27,New Orleans Pelicans,Atlanta Hawks,99,102,,,,,,,,,,,,,,,
473528,2021-11-04,Atlanta Hawks,Utah Jazz,98,116,,,,,,,,,,,,,,,
474054,2022-01-15,Atlanta Hawks,New York Knicks,108,117,,,,,,,,,,,,,,,
474083,2022-01-19,Atlanta Hawks,Minnesota Timberwolves,134,122,,,,,,,,,,,,,,,
474165,2022-01-30,Atlanta Hawks,Los Angeles Lakers,129,121,,,,,,,,,,,,,,,
474573,2022-04-02,Atlanta Hawks,Brooklyn Nets,122,115,,,,,,,,,,,,,,,
473564,2021-11-09,Utah Jazz,Atlanta Hawks,110,98,,,,,,,,,,,,,,,
473589,2021-11-12,Denver Nuggets,Atlanta Hawks,105,96,,,,,,,,,,,,,,,
473729,2021-12-01,Indiana Pacers,Atlanta Hawks,111,114,,,,,,,,,,,,,,,
473843,2021-12-17,Atlanta Hawks,Denver Nuggets,115,133,,,,,,,,,,,,,,,
473878,2021-12-22,Atlanta Hawks,Orlando Magic,98,104,,,,,,,,,,,,,,,
473603,2021-11-14,Atlanta Hawks,Milwaukee Bucks,120,100,,,,,,,,,,,,,,,
474121,2022-01-24,Atlanta Hawks,Chicago Bulls,130,124,,,,,,,,,,,,,,,
473621,2021-11-17,Atlanta Hawks,Boston Celtics,110,99,,,,,,,,,,,,,,,
474096,2022-01-21,Atlanta Hawks,Miami Heat,110,108,,,,,,,,,,,,,,,
474201,2022-02-04,Toronto Raptors,Atlanta Hawks,125,114,,,,,,,,,,,,,,,
474358,2022-03-04,Washington Wizards,Atlanta Hawks,114,117,,,,,,,,,,,,,,,
473759,2021-12-05,Atlanta Hawks,Charlotte Hornets,127,130,,,,,,,,,,,,,,,
473820,2021-12-13,Atlanta Hawks,Houston Rockets,126,132,,,,,,,,,,,,,,,
474068,2022-01-17,Atlanta Hawks,Milwaukee Bucks,121,114,,,,,,,,,,,,,,,
474511,2022-03-25,Atlanta Hawks,Golden State Warriors,121,110,,,,,,,,,,,,,,,
474551,2022-03-30,Oklahoma City Thunder,Atlanta Hawks,118,136,,,,,,,,,,,,,,,
473899,2021-12-25,New York Knicks,Atlanta Hawks,101,87,,,,,,,,,,,,,,,
463448,2021-08-14,Miami Heat,Atlanta Hawks,90,94,,,,,,,,,,,,,,,
474009,2022-01-09,LA Clippers,Atlanta Hawks,106,93,,,,,,,,,,,,,,,
474110,2022-01-23,Charlotte Hornets,Atlanta Hawks,91,113,,,,,,,,,,,,,,,
474132,2022-01-26,Atlanta Hawks,Sacramento Kings,121,104,,,,,,,,,,,,,,,
474252,2022-02-11,Atlanta Hawks,San Antonio Spurs,121,136,,,,,,,,,,,,,,,
474287,2022-02-16,Orlando Magic,Atlanta Hawks,109,130,,,,,,,,,,,,,,,
474336,2022-03-01,Boston Celtics,Atlanta Hawks,107,98,,,,,,,,,,,,,,,
474434,2022-03-14,Atlanta Hawks,Portland Trail Blazers,122,113,,,,,,,,,,,,,,,
474603,2022-04-06,Atlanta Hawks,Washington Wizards,74,103,,,,,,,,,,,,,,,
473886,2021-12-23,Philadelphia 76ers,Atlanta Hawks,96,98,,,,,,,,,,,,,,,
473937,2021-12-31,Cleveland Cavaliers,Atlanta Hawks,118,121,,,,,,,,,,,,,,,
474042,2022-01-14,Miami Heat,Atlanta Hawks,124,118,,,,,,,,,,,,,,,
474214,2022-02-06,Dallas Mavericks,Atlanta Hawks,103,94,,,,,,,,,,,,,,,
474389,2022-03-09,Milwaukee Bucks,Atlanta Hawks,124,115,,,,,,,,,,,,,,,
474492,2022-03-23,Detroit Pistons,Atlanta Hawks,122,101,,,,,,,,,,,,,,,
474589,2022-04-05,Toronto Raptors,Atlanta Hawks,118,108,,,,,,,,,,,,,,,
473909,2021-12-27,Atlanta Hawks,Chicago Bulls,118,130,,,,,,,,,,,,,,,
474298,2022-02-24,Chicago Bulls,Atlanta Hawks,112,108,,,,,,,,,,,,,,,
474313,2022-02-26,Atlanta Hawks,Toronto Raptors,127,100,,,,,,,,,,,,,,,
474489,2022-03-22,New York Knicks,Atlanta Hawks,111,117,,,,,,,,,,,,,,,
474420,2022-03-13,Atlanta Hawks,Indiana Pacers,131,128,,,,,,,,,,,,,,,
474470,2022-03-20,Atlanta Hawks,New Orleans Pelicans,112,117,,,,,,,,,,,,,,,
474530,2022-03-28,Indiana Pacers,Atlanta Hawks,123,132,,,,,,,,,,,,,,,
474275,2022-02-15,Atlanta Hawks,Cleveland Cavaliers,124,116,,,,,,,,,,,,,,,
474190,2022-02-03,Atlanta Hawks,Phoenix Suns,124,115,,,,,,,,,,,,,,,
474376,2022-03-07,Detroit Pistons,Atlanta Hawks,113,110,,,,,,,,,,,,,,,
474444,2022-03-16,Charlotte Hornets,Atlanta Hawks,116,106,,,,,,,,,,,,,,,
467897,2021-08-16,New York Knicks,Atlanta Hawks,104,85,,,,,,,,,,,,,,,
451506,2021-08-08,Atlanta Hawks,Boston Celtics,83,85,,,,,,,,,,,,,,,
474264,2022-02-13,Boston Celtics,Atlanta Hawks,105,95,,,,,,,,,,,,,,,
473997,2022-01-07,Los Angeles Lakers,Atlanta Hawks,134,118,,,,,,,,,,,,,,,
841601,2022-04-26,Miami Heat,Atlanta Hawks,83,92,,,,,,,,,,,,,,,
474615,2022-04-08,Miami Heat,Atlanta Hawks,113,109,,,,,,,,,,,,,,,
831662,2022-04-15,Cleveland Cavaliers,Atlanta Hawks,101,107,,,,,,,,,,,,,,,
834976,2022-04-19,Miami Heat,Atlanta Hawks,86,76,,,,,,,,,,,,,,,
830800,2022-04-13,Atlanta Hawks,Charlotte Hornets,132,103,,,,,,,,,,,,,,,
832820,2022-04-17,Miami Heat,Atlanta Hawks,115,91,,,,,,,,,,,,,,,
474629,2022-04-10,Houston Rockets,Atlanta Hawks,114,130,,,,,,,,,,,,,,,
837569,2022-04-22,Atlanta Hawks,Miami Heat,111,110,,,,,,,,,,,,,,,
839444,2022-04-24,Atlanta Hawks,Miami Heat,86,110,,,,,,,,,,,,,,,
